Census Tract,Total Population,California County,ZIP,Approximate Location,CES 4.0 Score,Pollution Burden Score,Asthma,Low Birth Weight,Cardiovascular Disease,Education,Unemployment,Housing Burden,Pop. Char. Score,PovertyRate,lapophalfshare,lalowihalfshare,lapop1share,lalowi1share,Children < 10 years (%),Pop 10-64 years (%),Elderly > 64 years (%),Hispanic (%),White (%),African American (%),Native American (%),Asian American (%),Other/Multiple (%),Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,LATractsVehicle_20,CVD Risk Level
6111000400,6021,Ventura ,93060,Unincorporated Ventura County area,25.4,4.79,45.4,3.68,13.5,33,7.3,7.1,5.32,10.1,48.6,15.1,15.14,4.51,11.6,74.57,13.8,76.7,20.9,0.28,0.08,1.16,0.75,1,1,1,1,0,0,1,0,High
6075031302,6109,San Francisco,94132,San Francisco,21.8,4.1,31.05,9.25,7.69,18,3,23,5.32,13.7,78.5,18.9,,,8.35,75.82,15.8,16.7,10.8,11.2,0,57.1,4.06,1,0,1,0,1,1,1,1,Mild
6071002016,3660,San Bernardino,91730,Rancho Cucamonga,31.2,5.87,30.94,5.1,14.3,12,8,18,5.32,14.2,11,3.7,,,11.8,75.46,12.6,41.1,45,0.87,0.25,7.16,5.55,1,0,0,0,0,0,0,0,High
6107002003,6426,Tulare ,93277,Visalia,36,6.78,46.26,5.01,13.7,15,3.6,16,5.32,10.6,39.1,13.9,,,25.3,62.59,12,50.1,36.8,12.4,0,0.37,0.17,1,0,1,0,0,0,1,0,High
6037481402,6598,Los Angeles,91776,San Gabriel,37.6,7.07,39.44,2.96,10.7,27,6.9,21,5.32,11.6,22.9,7.02,,,6.06,72.67,21.2,20,7.74,0.08,0,70.8,1.29,1,0,1,0,0,0,1,0,Moderate
6037131200,3417,Los Angeles,91325,Los Angeles,28.5,5.36,50.62,5.56,14,11,2.8,25,5.32,11.2,63.3,15,,,8.57,75.07,16.3,43.2,45.4,3.92,0,6.2,1.2,1,0,0,0,0,0,0,0,High
6037207400,1539,Los Angeles,90012,Los Angeles,51.7,9.72,30.75,NA,10.7,11,10,NA,5.33,27.8,1.5,0.65,,,2.21,93.7,4.09,44.6,15,25.7,0.71,12.1,1.69,1,0,0,0,0,0,1,0,Moderate
6059088701,5935,Orange ,92841,Garden Grove,24.9,4.68,26.48,4.64,8.97,23,4.4,31,5.33,22.2,64.8,32.9,,,12.8,74.42,12.7,33.3,11.2,1.16,0,52.4,1.79,1,0,1,0,1,1,1,1,Mild
6065041905,3391,Riverside ,92882,Corona,24.9,4.69,39.28,3.99,19,13,3.3,24,5.33,16.3,45,16.8,,,14.6,76.47,8.94,58.1,27.7,6.13,0.94,3.21,3.83,1,0,0,0,0,0,0,0,Very High
6037550201,2911,Los Angeles,90650,Norwalk,37.2,6.99,47.04,3.73,18,19,4.6,14,5.33,12.8,73.4,26.5,,,17.6,71.76,10.5,80.4,8.35,3.61,0,6.22,1.41,1,0,0,0,0,0,0,0,Very High
6073002904,10078,San Diego,92115,San Diego,26.5,4.98,41.01,5.08,8.31,2.1,9.6,41,5.33,55.1,,,,,3.8,93.31,2.89,16.3,60.6,8.73,0,12.5,1.68,1,0,0,0,0,0,1,0,Mild
6037189902,5371,Los Angeles,90046,Los Angeles,32.8,6.15,25.93,5.92,11.9,4.4,8.1,27,5.34,18.2,,,,,0.73,91.04,8.23,9.66,71.3,2.55,0,14.9,1.49,1,0,0,0,0,0,0,0,Moderate
6083000804,6396,Santa Barbara,93103,Santa Barbara,37,6.94,46.02,5.43,8.77,25,2.9,21,5.34,15.1,11.6,3.76,,,9.3,79.07,11.6,59.9,32.2,4.66,0.11,2.08,0.89,1,0,0,0,0,0,0,0,Mild
6037406800,4866,Los Angeles,91790,West Covina,37.9,7.12,56.32,5.59,12.3,15,5.2,12,5.34,13.7,65.1,10.7,,,8.98,74.48,16.5,57.7,10.9,2.38,0,27.8,1.11,1,0,0,0,0,0,0,0,Moderate
6111004101,6947,Ventura ,93033,Oxnard,20.1,3.78,47.15,4.37,15.1,38,2.9,9.8,5.34,12.6,1,0.24,,,15.7,75.5,8.72,85,7.82,3.11,0.14,2.68,1.24,1,0,0,0,0,0,1,0,High
6067001700,5513,Sacramento ,95817,Sacramento,36.3,6.81,61.73,2.35,13.1,13,NA,15,5.34,22.7,29.8,12.9,,,9.43,71.98,18.5,17.4,66.7,1.31,0,7.93,6.62,1,0,1,0,1,1,1,1,High
6073020213,3865,San Diego,92025,Escondido,25,4.69,22.91,4.9,7.76,45,2.4,36,5.34,30.8,22,16.6,,,18.7,74.46,6.83,84.3,9.62,2.72,0.13,2.02,1.14,1,0,1,0,0,0,1,0,Mild
6067007801,5634,Sacramento ,95608,Carmichael,21.9,4.11,83.06,4.5,13.8,7.2,2.7,18,5.34,20.3,58.6,9.15,31.06,3.29,10.9,68.19,20.9,9.27,74.8,3.53,0,6.21,6.14,1,1,1,1,1,1,1,1,High
6037408134,2760,Los Angeles,91792,West Covina,26.6,4.99,50.04,6.08,13.4,7.9,NA,15,5.34,13.7,100,25.5,38.95,9.95,8.19,71.2,20.6,30.2,10.5,5,0,50.4,3.84,1,0,0,0,0,0,0,0,High
6059110607,4254,Orange ,90621,Buena Park,32.9,6.17,50.87,4.93,12.2,8.2,NA,18,5.34,13.5,45.7,9.7,,,12.8,76.7,10.4,33.7,20.8,3.57,1.13,38.5,2.16,1,0,0,0,0,0,0,0,Moderate
6065040809,4262,Riverside ,92879,Corona,34.1,6.39,28.42,6.69,13.3,16,3.3,14,5.34,11,50.2,8.51,,,14.8,76.33,8.8,53.6,24.6,6.43,0,14.5,0.73,1,0,0,0,0,0,0,0,High
6077003108,4599,San Joaquin,95219,Stockton,29.6,5.53,43.54,4.55,13.1,7.8,8,20,5.35,10.8,31.3,7.32,0,0,18.4,67.28,14.3,30.5,40.1,14.5,0,9.05,5.65,1,0,1,0,0,0,1,0,High
6059052410,5452,Orange ,92618,Irvine,43.4,8.12,24.85,6.17,12.1,4.8,6.7,30,5.35,10.2,41.8,18.5,0,0,7.13,70.25,22.6,21.6,50,1.67,0,22.3,4.31,1,0,0,0,0,0,0,0,Moderate
6059099250,3046,Orange ,92708,Fountain Valley,30.3,5.68,31.49,5.19,12.5,15,5,23,5.35,24.1,56.1,15.6,,,8.83,72,19.1,31.3,32.4,2.13,0,32.3,1.71,1,0,1,0,0,0,1,0,High
6067007430,8936,Sacramento ,95843,Antelope,14.2,2.66,62.18,3.52,23.3,5.2,4.1,21,5.35,12,55.6,11.3,,,16.6,77.97,5.35,16.1,60.2,11.2,0.08,10.1,2.07,1,0,0,0,0,0,0,0,Very High
6065941300,3366,Riverside ,92262,Palm Springs,12.9,2.41,59.03,4.65,14.1,7.5,6.8,19,5.35,14.3,90.2,29.2,38.26,13.4,4.72,63.84,31.4,20.5,65.5,7.13,0.59,4.72,1.52,1,0,0,0,0,0,0,0,High
6089012000,4678,Shasta ,96007,Anderson,25.3,4.73,49.48,3.65,18.9,13,5.9,16,5.35,20.6,59.3,30.3,16.32,8.55,17.3,70.22,12.4,13.1,73.6,0.26,5.17,3.47,4.34,1,1,1,1,1,1,1,1,Very High
6065044925,3978,Riverside ,92234,Cathedral City,12.1,2.27,42.89,5.02,14.8,19,2.6,19,5.35,14.1,82.2,27.1,,,8.17,79.66,12.1,63,28.4,0.75,0,7.72,0.1,1,0,0,0,0,0,0,0,High
6013331000,7360,Contra Costa,94519,Concord,25.6,4.78,54.65,5.19,12.1,6.1,5.2,19,5.36,20.2,76.3,25,10.45,3.34,12.5,68.44,18.9,29.4,47.6,5.03,0.63,14.4,2.91,1,1,1,1,1,1,1,1,Moderate
6059087200,7725,Orange ,92801,Anaheim,40.5,7.56,44,3.91,11,26,4.5,27,5.36,17.4,75,31,,,12.2,76.31,11.4,61.1,24.7,3.26,0,9.97,0.91,1,0,1,0,1,1,1,1,Moderate
6037195902,1864,Los Angeles,90026,Los Angeles,34.2,6.4,55.72,4.3,14,5.1,NA,22,5.36,21.4,60.4,15.8,,,6.49,86.43,7.08,25.2,54.6,2.41,0,13.4,4.29,1,0,1,0,0,0,1,0,High
6037208710,4858,Los Angeles,90057,Los Angeles,31.3,5.85,49,3.9,13,9.8,4.9,22,5.36,11.1,,,,,9.55,78.3,12.1,31.8,8.65,3.5,2.18,51.1,2.7,1,0,0,0,0,0,0,0,High
6037115201,6647,Los Angeles,91324,Los Angeles,31.4,5.86,47.29,4.96,13.1,9.9,3.5,21,5.36,19.6,74.4,26.3,,,6.51,82.91,10.5,28.7,51.5,2.35,0,14.3,3.02,1,0,0,0,0,1,0,1,High
6059001402,5023,Orange ,90631,La Habra,33.6,6.26,40.26,4.45,12.8,22,7.1,22,5.37,10.5,9.25,2.83,,,14.6,75.67,9.64,59,31.1,1.11,0.56,6.97,1.15,1,0,0,0,0,0,0,0,High
6001424002,2583,Alameda ,94702,Berkeley,32.1,5.99,81.61,6.42,12.5,8.5,3.7,14,5.37,11.9,12.3,1.89,,,12.9,75.03,12,22.6,27.3,33.6,0.54,10.3,5.46,1,0,0,0,0,0,1,0,High
6059086304,4864,Orange ,92806,Anaheim,37.8,7.04,56.42,4.5,11.8,14,5.6,16,5.37,16.9,40.9,15,4.95,1.81,15.2,75.7,9.03,53.7,29.7,1.99,0,12.7,1.77,1,0,0,0,0,0,0,0,Moderate
6067008139,3720,Sacramento ,95610,Citrus Heights,18.5,3.45,48.52,3.25,12.4,11,5.6,24,5.37,27.1,3.32,1.49,,,10.5,74.97,14.4,21.9,60.5,7.61,0.51,3.44,5.91,1,0,0,0,0,0,1,0,Moderate
6019003900,6477,Fresno ,93630,Unincorporated Fresno County area,38,7.07,59.89,3.35,14.3,41,3.8,9.5,5.37,27.9,100,46.2,100,46.2,14.8,75.16,9.99,71.8,24.2,0.85,0,0.68,2.32,0,0,0,0,0,0,1,0,High
6071009119,6128,San Bernardino,92371,Phelan,13.5,2.52,51.11,4.99,19,13,4.6,15,5.38,11,100,25.2,100,25.26,16.4,73.22,10.3,40.3,53.7,2.19,0,1.02,2.64,1,0,0,0,0,0,0,0,Very High
6113010703,5915,Yolo ,95616,Davis,18.2,3.39,25.33,5.98,9.91,3.7,10,37,5.38,49.3,0,0,,,4.13,87.54,8.33,11.7,49.3,1.69,0,33.2,3.91,1,0,0,0,0,0,1,0,Moderate
6037128801,3419,Los Angeles,91411,Los Angeles,34.1,6.35,38.98,5.22,11.4,5.2,7.1,24,5.38,12.1,58,12.8,,,6.58,78.65,14.7,17.2,54,5.85,0,14.1,8.63,1,0,0,0,0,0,0,0,Moderate
6037701702,3437,Los Angeles,90404,Santa Monica,35.9,6.68,61.96,3.92,11.4,10,4.8,27,5.38,10.9,,,,,8.29,77.86,13.8,21.3,54.5,7.24,0.32,12.2,4.36,1,0,0,0,0,0,0,0,Moderate
6073016000,2265,San Diego,92020,El Cajon,34.7,6.46,46.33,5.91,12.1,6.2,12,12,5.38,12.4,100,26.8,37.53,6.09,10.9,75.85,13.1,30.8,56.7,3.8,0.22,4.77,3.66,1,0,0,0,0,0,0,0,Moderate
6019003104,4159,Fresno ,93727,Fresno,34.7,6.45,47.34,6.98,7.65,10,8.1,15,5.38,20.6,42.5,12.1,6.35,1.9,17.3,70.93,11.6,37.5,32.9,3.94,0.22,19.7,5.55,1,0,1,0,0,0,1,0,Mild
6037462100,5748,Los Angeles,91104,Pasadena,27.2,5.07,38.2,4.8,10.3,20,3.7,24,5.39,26.7,1.52,0.71,,,11.8,76.79,11.3,61,20.4,8.04,0,7.86,2.68,1,0,0,0,0,0,1,0,Moderate
6033001200,3179,Lake ,95457,Unincorporated Lake County area,17.5,3.25,70.62,4.4,11.5,11,12,16,5.39,15.3,98.1,27.5,92.16,24.94,12.1,59.3,28.5,25.8,68.3,0,2.04,2.61,1.2,0,0,0,0,0,0,0,0,Moderate
6023000200,5428,Humboldt ,95501,Eureka,21.8,4.05,92.38,3.22,20,13,3.1,17,5.39,14.4,34.5,8.91,0,0,11.6,72.66,15.6,17.1,66.8,0.46,1.36,6.8,7.3,1,0,1,0,1,1,1,1,Very High
6035040200,2587,Lassen ,96056,Unincorporated Lassen County area,17.6,3.27,66.12,8.18,13.4,7.4,2.7,14,5.39,10.6,100,22.5,100,22.55,8.66,66.95,24.3,4.91,87.7,2.55,2.98,0,1.78,0,0,0,0,0,0,0,0,High
6075012202,3181,San Francisco,94109,San Francisco,24.2,4.5,40.8,3.96,7.73,15,9.3,29,5.39,28.9,,,,,4.94,77.18,17.8,19,36.1,13.4,1.38,24.3,5.63,1,0,0,0,0,0,1,0,Mild
6065049800,4621,Riverside ,92562,Murrieta,30.8,5.73,39.25,3.87,22.6,12,5.1,23,5.39,14.3,46.5,17.7,9.5,3.57,16.3,75.09,8.55,44.3,44.7,0.39,0,7.01,3.51,1,0,1,0,0,0,1,0,Very High
6059074501,7241,Orange ,92701,Santa Ana,35,6.49,30.41,4.53,7.28,52,3.2,30,5.39,33.9,,,,,19,75.71,5.22,89.1,1.26,0.33,0.44,8.69,0.14,1,0,0,0,0,0,1,0,Mild
6071011600,8488,San Bernardino,92347,Unincorporated San Bernardino County area,28.9,5.37,70.51,5.15,16.9,10,5.4,12,5.39,11.9,90.6,22.7,56.53,16.15,15.9,62.57,21.4,26.4,61.4,5.63,0,2.71,3.71,1,0,0,0,0,0,0,0,Very High
6029002818,4050,Kern ,93309,Bakersfield,21.4,3.97,81.79,4.28,17.6,11,4.7,13,5.4,10,67.9,18.4,,,12,74.72,13.2,37.8,51.7,6.67,0,2.05,1.7,1,0,0,0,0,0,0,0,Very High
6097153003,5669,Sonoma ,95401,Santa Rosa,24.4,4.52,54.24,3.87,15.3,15,4.9,20,5.4,13.7,4.05,1.4,,,15.2,72.83,11.9,39.9,48.9,0.79,1.36,5.5,3.42,1,0,0,0,0,0,1,0,High
6037408135,3882,Los Angeles,91792,West Covina,24.8,4.6,43.29,5.57,11.5,6.1,5,21,5.4,11.2,97.5,21.4,20.2,4.15,11.6,72.8,15.5,37.1,8.5,4.56,0,48.6,1.11,1,0,0,0,0,0,0,0,Moderate
6083002806,2505,Santa Barbara,93436,Lompoc,15.6,2.9,49.65,2.34,15.9,20,12,19,5.4,15.1,100,28.6,44.71,18.04,14.4,69.82,15.7,43.9,47.7,1.4,0,3.63,3.27,1,0,0,0,0,0,0,0,High
6037481606,5013,Los Angeles,91803,Alhambra,35.7,6.62,30.58,5.31,8.32,17,4.8,25,5.4,13.1,29.5,10.2,,,9.77,73.25,16.9,24,2.71,5.57,0,67.7,0,1,0,1,0,0,0,1,0,Mild
6037265303,5156,Los Angeles,90024,Los Angeles,23.6,4.37,18.77,NA,12.3,NA,7.7,64,5.41,72.9,43.4,37.2,,,1.78,97.96,0.25,16,31.6,3.36,0,44.6,4.34,1,0,1,0,1,1,1,1,Moderate
6013338101,5352,Contra Costa,94518,Concord,20.9,3.87,35.91,6.03,8.31,20,4.9,21,5.41,10.7,29.3,7.34,,,11.3,76.03,12.6,43.8,41,3.12,0.13,9.25,2.54,1,0,1,0,0,0,1,0,Mild
6023940000,3263,Humboldt ,95546,Unincorporated Humboldt County area,11.8,2.19,27.42,NA,25.1,12,8.8,5.2,5.41,37.2,99.9,63.5,99.89,63.48,18.2,69.78,12,0.31,9.35,0.55,81.2,3.13,5.39,0,0,0,0,0,0,1,0,Very High
6073013000,6061,San Diego,91910,Chula Vista,27.2,5.03,43.99,4.41,9.04,22,13,21,5.41,11.9,28,8.64,,,15.9,70.35,13.7,68.8,20.3,4.29,0,4.97,1.53,1,0,1,0,0,0,1,0,Mild
6083002924,6280,Santa Barbara,93117,Isla Vista,10.7,1.98,24.54,NA,9.91,22,9.5,66,5.41,72.7,,,,,0.29,99.71,0,22.8,52.5,2.71,0,17.9,4.04,1,0,0,0,0,0,1,0,Moderate
6065044404,1122,Riverside ,92549,Unincorporated Riverside County area,21.9,4.05,30.52,6.49,13.1,2.9,9,16,5.41,14.2,89.9,28.5,67.15,21.31,7.58,73.89,18.5,11.1,76.5,9.45,0,2.23,0.62,0,0,0,0,0,0,0,0,High
6037920041,1668,Los Angeles,91387,Santa Clarita,24.5,4.53,52.57,5.09,13.7,16,7,13,5.41,12,59.7,18.6,11.19,3.49,20.5,75.42,4.08,62.8,25,2.52,0,7.49,2.1,1,0,0,0,0,0,0,0,High
6073002703,7083,San Diego,92115,San Diego,33.3,6.15,46.82,6.06,9.18,21,3.3,17,5.42,16.4,45.7,20.8,,,7.45,81.22,11.3,41.1,25.8,8.22,0.25,21.5,2.96,1,0,1,0,0,0,1,0,Mild
6055200301,6037,Napa ,94559,Napa,35.6,6.59,36.64,5.59,9.36,28,7.7,17,5.42,18.4,43.9,11.2,0.6,0.09,12.2,78.58,9.18,55,39.8,0.35,0,2.82,1.97,1,0,0,0,0,0,0,0,Mild
6029002819,4782,Kern ,93309,Bakersfield,20,3.7,81.79,3.76,17.6,9.7,7,14,5.42,13.6,23.4,6.53,,,15.7,76.62,7.61,42.4,38.3,10.9,0,5.96,2.32,1,0,0,0,0,0,0,0,Very High
6037212420,3517,Los Angeles,90005,Los Angeles,32.1,5.94,27.02,4.33,8.12,29,5.4,32,5.42,29.2,,,,,14.3,75.23,10.4,54.1,5.17,6.82,1.17,29.7,2.96,1,0,0,0,0,0,1,0,Mild
6059011602,5314,Orange ,92831,Fullerton,50.2,9.26,45.41,4.2,9.79,39,5.6,17,5.42,14.3,4.44,2.55,,,12,74.01,13.9,79.7,12.7,1.77,0,4.65,1.02,1,0,0,0,0,0,1,0,Moderate
6019005406,4192,Fresno ,93710,Fresno,33.5,6.18,65.23,6.43,10.5,13,6.8,10,5.43,13.8,70.2,19.9,,,12.3,70.8,16.8,34.8,51.3,0.55,0,12.9,0.33,1,0,0,0,0,0,0,0,Moderate
6065040821,5973,Riverside ,92879,Corona,33.5,6.18,44.72,4.41,19.9,12,4.7,18,5.43,14.1,47.4,12.1,3.03,0.75,14.4,78.2,7.38,35.7,34.6,9.61,0.72,15.8,3.5,1,0,0,0,0,0,0,0,Very High
6037191110,3478,Los Angeles,90027,Los Angeles,37.9,7,30.68,3.57,11.5,24,3.5,33,5.43,30.4,,,,,4.4,74.35,21.2,28.7,54.5,2.96,0,11.4,2.33,1,0,0,0,0,0,1,0,Moderate
6107002002,4370,Tulare ,93277,Visalia,36.7,6.76,46.26,5.46,13.7,13,5.5,17,5.43,16.9,41.5,19.1,,,13.3,72.75,13.9,50.9,43.6,0,0,4.92,0.46,1,0,1,0,0,0,1,0,High
6085503337,3455,Santa Clara,95121,San Jose,23.8,4.39,46.54,5.75,12.2,24,4.4,8.3,5.43,11,27.8,8.04,,,7.38,74.36,18.2,19.4,7.79,3.24,2.17,66.6,0.69,1,0,1,0,0,0,1,0,Moderate
6067008909,2467,Sacramento ,95670,Rancho Cordova,21.9,4.05,48.28,4.61,13.6,9.4,9.4,15,5.43,22,100,34.4,27.93,10.5,13.6,66.8,19.5,19.7,48.6,7.5,0,7.05,17,1,1,1,1,0,0,1,0,High
6065042402,4944,Riverside ,92555,Moreno Valley,23,4.23,45.79,5.67,15.4,19,4,13,5.44,11.3,100,28.9,42.85,9.91,17.2,71.56,11.1,55.9,20.4,14.8,0.44,6.94,1.31,1,0,0,0,0,0,0,0,High
6073018905,6891,San Diego,92028,Fallbrook,25.2,4.63,27.91,5.03,13,23,4.7,22,5.44,18.3,21.3,4.95,1.42,0.33,14.2,76.62,9.1,64.1,28.8,2.83,0,2.32,1.84,1,0,1,0,0,0,1,0,High
6047000503,3231,Merced ,95388,Unincorporated Merced County area,38,6.98,42.41,3.95,11.5,32,7.5,14,5.44,19.4,100,42.3,98.27,41.65,9.19,81.46,9.35,41.9,37.2,15.2,0,3.5,2.07,0,0,0,0,0,0,1,0,Moderate
6037218300,5290,Los Angeles,90019,Los Angeles,42.3,7.77,53.46,5.3,9.42,25,5.4,28,5.45,16.3,58.7,21.8,,,11.7,76.96,11.2,51.7,8.24,26.4,0,4.84,8.7,1,0,1,0,1,1,1,1,Mild
6067008142,3731,Sacramento ,95610,Citrus Heights,16.9,3.11,50.57,6.19,13.2,11,1.9,17,5.45,16.8,84.8,33.3,2.84,1.31,13.2,78.83,7.91,24.6,64.1,1.72,0.94,5.18,3.3,1,0,1,0,0,0,1,0,High
6095253107,6141,Solano ,95687,Vacaville,23.9,4.39,77.03,4.35,15.2,7.4,NA,17,5.45,13.1,29,11.4,,,13.7,69.92,16.3,32.6,45.4,7.6,0.33,9.78,4.17,1,0,1,0,0,0,1,0,High
6001405301,2954,Alameda ,94606,Oakland,21.6,3.98,93.12,6.85,9.76,4,4.3,18,5.45,12.3,,,,,8.56,79.49,11.9,18.2,52.6,11.4,0,10.7,6.87,1,0,0,0,0,0,1,0,Moderate
6093000703,3354,Siskiyou ,96097,Yreka,14.2,2.61,67.18,NA,15.7,9.8,4.4,9.7,5.45,17.2,57.1,21,7.62,2.27,16.9,61.18,21.9,7.66,77.4,0.09,3.07,3.22,8.53,1,0,1,0,0,0,1,0,High
6029006007,6245,Kern ,93560,Unincorporated Kern County area,31.6,5.81,59.85,5.85,18.7,9.3,NA,11,5.45,15.9,95.2,27.8,93.87,27.35,15.7,65.62,18.6,17.6,76,0.29,1.86,0.46,3.65,0,0,0,0,0,1,0,1,Very High
6103000100,4948,Tehama ,96080,Unincorporated Tehama County area,23.4,4.29,49.8,4.61,16,10,11,10,5.45,14.2,100,41.4,98.59,40.9,7.8,70.51,21.6,17,75.8,0.16,1.15,0.91,4.91,0,1,1,0,1,1,1,1,High
6029003305,3487,Kern ,93225,Frazier Park,11.2,2.06,29.01,5.53,11.2,16,10,18,5.45,23.2,49,23.6,26.64,10.74,6.17,76.34,17.4,20.8,73.2,0,0,1.55,4.33,1,1,1,1,0,0,1,0,Moderate
6037124600,2691,Los Angeles,91423,Los Angeles,33.3,6.12,36.87,5.56,16.8,3.9,7.9,18,5.46,10.3,81.3,20.6,,,2.97,79.52,17.5,12.6,67.8,5.13,0.45,3.38,10.5,1,0,0,0,0,0,0,0,Very High
6035040304,1600,Lassen ,96130,Unincorporated Lassen County area,30.5,5.6,52.64,4.64,8.77,8.6,10,17,5.46,33.7,21.5,10.2,0.14,0.08,10.1,72.25,17.5,3.94,75,4.94,4.13,10.1,1.75,1,0,0,0,0,0,1,0,Mild
6037211500,4175,Los Angeles,90004,Los Angeles,30.6,5.62,44.3,4.53,11.6,15,5.5,20,5.46,10,25.9,5.95,,,7.62,77.68,14.7,21.4,26.5,4.57,0,43.2,4.24,1,0,0,0,0,0,0,0,Moderate
6065042711,4134,Riverside ,92586,Menifee,20.4,3.75,61.16,2.94,21.9,10,NA,24,5.46,13.3,77.8,30,,,2.23,38.49,59.2,9.53,71.9,13,0.56,1.62,3.22,1,0,1,0,0,0,1,0,Very High
6083002802,7591,Santa Barbara,93436,Lompoc,25.2,4.62,49.65,4.45,15.9,11,9.7,19,5.46,12.1,38.5,11.1,0,0,15.8,72.12,11.9,38.3,37,8.83,1.86,11.4,2.52,1,0,0,0,0,0,0,0,High
6037134901,3140,Los Angeles,91335,Los Angeles,35,6.43,42.02,4.93,12.5,12,3.9,25,5.46,27.9,4.11,1.52,,,9.01,74.39,16.5,24.5,59,5.25,0,8.54,2.68,1,0,0,0,0,0,1,0,High
6085503304,7213,Santa Clara,95121,San Jose,26.4,4.85,35.96,5.32,8.87,29,3.4,26,5.46,12.2,32.2,7.03,,,10.8,74.86,14.2,36.1,8.25,2.73,0.75,51.4,0.68,1,0,1,0,0,0,1,0,Mild
6059074110,3910,Orange ,92704,Santa Ana,28.8,5.27,48.82,5.78,12.5,20,2.6,17,5.46,14.4,62.2,21.5,,,7.72,75.7,16.5,40.2,23.9,2.35,0.87,27.9,4.63,1,0,0,0,0,0,0,0,High
6075061100,4477,San Francisco,94111,San Francisco,26.7,4.9,18.72,4.31,4.03,59,7.3,30,5.46,37.6,,,,,7.91,62.81,29.2,0.18,2.97,0.22,0.98,94.5,1.09,1,0,0,0,0,0,1,0,Mild
6065042411,2327,Riverside ,92557,Moreno Valley,14.9,2.73,56.33,4.85,17.9,10,7.2,9.1,5.47,13.4,100,33.8,100,33.86,12.7,75.59,11.6,49.2,26.5,18,0,3.39,2.88,1,0,0,0,0,0,0,0,Very High
6071001810,5273,San Bernardino,91761,Ontario,42.9,7.85,43.49,4.18,14.3,36,8.7,14,5.47,16.7,38.3,11.9,,,12.7,80.62,6.66,83.8,7.76,4.44,0,3.26,0.7,1,0,1,0,0,0,1,0,High
6053013900,2362,Monterey ,93955,Seaside,20.1,3.68,63.02,4.05,12.1,19,3.4,31,5.47,16.9,52.7,15.4,9.65,2.38,7.11,76.29,16.6,35.4,40.7,2.92,0,12.3,8.51,1,0,0,0,0,0,0,0,Moderate
6073020308,5815,San Diego,92026,Escondido,24.6,4.51,29.93,5.34,12.8,12,3.1,29,5.47,18.5,,,,,11.8,64.18,23.9,45.1,41.9,3.18,0,7.74,1.98,1,0,0,0,0,0,1,0,High
6053014102,3399,Monterey ,93933,Marina,35.2,6.45,65.92,3.7,11.7,13,5.1,21,5.47,16.4,98.6,44,87.81,38.99,15.1,71.29,13.5,32.6,30.7,11.5,0,17.1,8,1,0,0,0,0,0,0,0,Moderate
6083002926,6272,Santa Barbara,93117,Isla Vista,12.1,2.22,20.01,5.45,8.8,13,10,68,5.47,72.7,,,,,1.12,95.04,3.84,23.6,57.2,6.46,0.1,10,2.61,1,0,0,0,0,0,1,0,Mild
6061020901,2467,Placer ,95678,Roseville,33.4,6.11,42.17,1.84,18.4,15,7.2,23,5.47,23,98.6,49.4,22.91,13.01,10.7,76.57,12.6,42.9,49.4,0.36,0.32,1.38,5.51,1,1,1,1,1,1,1,1,Very High
6037212610,4447,Los Angeles,90005,Los Angeles,33,6.04,39.18,3.32,12,15,4,32,5.47,20.8,8.89,3.66,,,10.5,76.84,12.6,36.1,8.05,2.59,0,52.4,0.81,1,0,0,0,0,0,1,0,Moderate
6099003400,1661,Stanislaus ,95360,Unincorporated Stanislaus County area,38.3,7,47.92,1.75,14.8,34,10,10,5.48,21.7,100,51.9,100,51.93,15.6,73.69,10.6,71.5,27.5,0,0,0.9,0,0,0,0,0,0,0,1,0,High
6071000818,5228,San Bernardino,91786,Upland,26.8,4.9,61.55,6.11,18.5,6.5,2.9,16,5.48,12.9,32.8,6.57,,,8.93,73.36,17.7,36.3,45.4,6.64,0.19,7.71,3.69,1,0,0,0,0,0,0,0,Very High
6065043270,6071,Riverside ,92595,Wildomar,23.9,4.38,46.72,4,27,7.5,6.8,25,5.48,11,77.8,18.7,32.83,8.32,14.1,73.12,12.7,33.5,46.2,8.5,0,8.6,3.18,1,0,0,0,0,1,0,1,Very High
6037128602,3472,Los Angeles,91401,Los Angeles,29.4,5.38,60.47,3.9,18.4,12,6.8,21,5.48,12,97.8,25.6,,,8.35,75.26,16.3,16.3,75.6,2.88,0,3.31,1.84,1,0,0,0,0,0,0,0,Very High
6053010505,6016,Monterey ,93906,Salinas,19.9,3.65,51.14,5.24,10,38,3.5,12,5.48,10,83,37,5.91,2.47,20.5,72.17,7.25,79.3,15.1,1.4,0.23,2.58,1.36,1,0,1,0,0,0,1,0,Moderate
6029006003,6018,Kern ,93561,Golden Hills,18.2,3.33,62.2,4.01,19.8,10,4.5,18,5.48,10.9,96.5,36.3,68.47,23.03,19,69.11,11.8,21.2,76.5,0,0,0,2.28,1,1,1,1,0,0,1,0,Very High
6053014800,6527,Monterey ,93925,Unincorporated Monterey County area,32.8,5.99,49.29,4.72,14.3,42,2.3,11,5.48,10.2,72.9,33.9,39.71,22.69,17,76.87,6.07,89.4,5.39,0.44,0.15,4.14,0.4,0,0,0,0,0,0,0,0,High
